ORDER_ID,CUST_ID,CUST_NAME,PRODUCT_ID,PRODUCT_CAT,PRODUCT_NAME,PAYMENT_TYPE,QTY,PRICE,DATETIME,COUNTRY,CITY,WEBSITE,PAYMENT_ID,PAYMENT_SUCCESS,FAILURE_REASON
7612,4979,Ashley Murphy,6196,Technology,Undefined,Credit Card,10,81,2022-05-18 02:33,Italy,Milan,Ebay.com,85,N,My card was closed
7613,432,Sherry Harrison,3407,Health,Nyquill,Credit Card,13,720,2022-06-23 05:15,France,Nantes,Amazon.com,86,N,My card was closed
7614,9321,Beth Wright,4744,Technology,Wires,Credit Card,18,118,2022-04-07 9:30,Germany,Koeln,Alibaba.com,66,Y,Payment Successful
7615,1500,,9578,Clothing,Shirt,Credit Card,90,199,2022-06-23 05:15,India,Kolkata,Alibaba.com,71,Y,Payment Successful
7616,4791,Mary Williams,9589,Technology,Wires,Mobile Payments,95,684,2022-04-07 9:30,Mexico,Mexico City,Walmart.com,30,N,I didn't have enough
7617,3294,Martin Alvarez,3444,Gardening,Rake,Credit Card,12,502,2022-06-23 05:15,Italy,Naples,Target.com,51,Y,Payment Successful
7618,9256,Mary Huber,2338,Gardening,Rake,Mobile Payments,4,187,2022-06-23 05:15,United States,Washington,Target.com,52,Y,Payment Successful
7619,5591,Eric Hernandez,2106,Gardening,Hoe,Credit Card,80,71,2022-01-23 10:33,Japan,Tokyo,Alibaba.com,101,Y,Payment Successful
7620,5677,Glenn Jones,2814,Health,Advil,Credit Card,52,68,2022-01-23 10:33,Italy,Rome,Amazon.com,68,Y,Payment Successful
7621,4066,Rachel Hayes,1800,Gardening,Rake,Mobile Payments,69,954,2022-04-07 9:30,United States,Chicago,Walmart.com,42,N,I entered my card info wrong by accident
7622,514,Jenna Schultz,8101,Gardening,Plants,Credit Card,86,112,2022-05-18 02:33,France,Nantes,Amazon.com,88,Y,Payment Successful
7623,8789,Ashley Murphy,4323,Home Appliances,Bed,Debit Card,18,135,2022-05-18 02:33,Mexico,Guadalajara,Amazon.com,92,Y,Payment Successful
7624,2264,Heidi Molina,1483,Technology,PC,Mobile Payments,84,743,2022-05-18 02:33,South Korea,Seoul,Amazon.com,44,Y,Payment Successful
7625,8002,Anne Shah,4770,Technology,Undefined,Credit Card,3,605,2022-01-23 10:33,Italy,Rome,Target.com,96,Y,Payment Successful
7626,5622,Martin Alvarez,3090,Technology,Tablet,Debit Card,14,726,2022-06-23 05:15,India,Bengaluru,Walmart.com,10,N,My card was closed
7627,7809,Robin Burns,6854,Clothing,Shirt,Debit Card,33,601,2022-01-23 10:33,United States,Houston,Amazon.com,72,Y,Payment Successful
7628,3800,Jennifer Allen,3316,Home Appliances,Undefined,Debit Card,33,698,2022-06-23 05:15,United States,,Ebay.com,46,Y,Payment Successful
7629,9013,Kevin Mendoza,9275,Home Appliances,Table,Debit Card,68,757,2022-01-23 10:33,India,Chennai,Alibaba.com,98,N,I didn't have enough
7630,1865,Mary Williams,3624,Technology,Wires,Credit Card,46,787,2022-05-18 02:33,China,Shanghai,Target.com,24,Y,Payment Successful
7631,2767,Holly Fisher,8865,Technology,Wires,Mobile Payments,100,330,2022-05-18 02:33,France,Lyon,Amazon.com,36,N,I didn't have enough
7632,5967,Tina Perry,3557,Technology,Undefined,Mobile Payments,59,100,2022-01-23 10:33,Mexico,Ecatepec de Morelos,Alibaba.com,7,Y,Payment Successful
7633,8169,Jennifer Lee,8897,Technology,Wires,Credit Card,30,103,2022-05-18 02:33,United States,San Francisco,Target.com,11,N,I entered my card info wrong by accident
7634,8747,Jordan Moore,4630,Gardening,Hoe,Mobile Payments,58,272,2022-01-23 10:33,South Korea,Busan,Ebay.com,11,N,I entered my card info wrong by accident
7635,205,Nathaniel Morgan,8554,Health,Tylenol,Mobile Payments,71,480,2022-05-18 02:33,France,Paris,Amazon.com,31,Y,Payment Successful
7636,9940,Erin Watts,6586,Technology,Tablet,Credit Card,36,237,2022-01-23 10:33,China,Beijing,Target.com,35,Y,Payment Successful
7637,7911,Sherry Flores,9539,Home Appliances,Couch,Mobile Payments,34,563,2022-06-23 05:15,Italy,Rome,Target.com,23,Y,Payment Successful
7638,9432,Mary Williams,3529,Clothing,Dress,Debit Card,26,546,2022-04-07 9:30,China,Tianjin,Amazon.com,36,N,I didn't have enough
7639,549,Mary Huber,1101,Technology,PC,Mobile Payments,9,851,2022-05-18 02:33,Brazil,Belo Horizonte,Ebay.com,47,Y,Payment Successful
7640,1002,Rachel Hayes,8150,Home Appliances,Undefined,Mobile Payments,70,878,2022-06-23 05:15,United States,San Jose,Target.com,84,N,I didn't have enough
7641,7546,Juan Armstrong,309,Gardening,Rake,Mobile Payments,28,698,2022-05-18 02:33,United States,Washington,Amazon.com,48,N,I entered my card info wrong by accident
7642,6013,Warren Boyle,7450,Technology,Wires,Credit Card,19,395,2022-01-23 10:33,India,Chennai,Alibaba.com,5,Y,Payment Successful
7643,3038,Barbara Watson,6351,Technology,Undefined,Debit Card,72,558,2022-06-23 05:15,Germany,Berlin,Walmart.com,6,N,My card was closed
7644,13,Taylor Thomas,5265,Health,Nyquill,Credit Card,26,176,2022-05-18 02:33,France,Nice,Ebay.com,51,N,My card was closed
7645,2207,Philip Peterson,5898,Home Appliances,Table,Debit Card,41,364,2022-04-07 9:30,Brazil,Sao Paulo,Alibaba.com,10,N,I entered my card info wrong by accident
7646,1884,Maria Payne,5159,Health,Advil,Debit Card,75,872,2022-01-23 10:33,Germany,Berlin,Walmart.com,64,Y,Payment Successful
7647,1913,Melissa Hamilton,6936,Technology,Undefined,Mobile Payments,66,551,2022-04-07 9:30,Italy,Milan,Walmart.com,48,N,I entered my card info wrong by accident
7648,8295,Holly Fisher,7643,Home Appliances,Bed,Credit Card,32,38,2022-05-18 02:33,South Korea,Seoul,Walmart.com,43,Y,Payment Successful
7649,5610,Kevin Mendoza,1977,Technology,Undefined,Debit Card,82,196,2022-04-07 9:30,United States,Los Angeles,Target.com,89,N,I entered my card info wrong by accident
7650,2258,,8800,Home Appliances,Couch,Credit Card,38,364,2022-05-18 02:33,United States,San Francisco,Target.com,60,Y,Payment Successful
7651,7274,Tyler Stephenson,4882,Home Appliances,Table,Debit Card,43,755,2022-05-18 02:33,South Korea,Incheon,Alibaba.com,71,N,I didn't have enough
7652,444,Mary Williams,938,Health,Advil,Credit Card,48,859,2022-01-23 10:33,France,Toulouse,Ebay.com,75,Y,Payment Successful
7653,9797,Anna Wilson,8766,Gardening,Rake,Debit Card,73,421,2022-06-23 05:15,United States,Houston,Walmart.com,55,N,I didn't have enough
7654,5348,Hunter Gonzalez,6970,Technology,PC,Debit Card,90,563,2022-01-23 10:33,United States,San Jose,Amazon.com,45,N,I entered my card info wrong by accident
7655,2631,Jessica King,1776,Technology,Tablet,Mobile Payments,69,269,2022-06-23 05:15,Mexico,Ecatepec de Morelos,Target.com,29,N,My card was closed
7656,5483,Joshua Evans,5292,Gardening,Rake,Mobile Payments,7,415,2022-01-23 10:33,Japan,Kyoto,Amazon.com,22,Y,Payment Successful
7657,5869,Anna Wilson,5337,Home Appliances,Couch,Credit Card,59,262,2022-04-07 9:30,United States,San Jose,Target.com,6,Y,Payment Successful
7658,143,Austin Martin,7211,Home Appliances,Couch,Mobile Payments,27,367,2022-06-23 05:15,United States,San Francisco,Amazon.com,57,Y,Payment Successful
7659,5968,Stefanie Simpson,7861,Health,Advil,Credit Card,44,837,2022-01-23 10:33,India,Delhi,Target.com,69,Y,Payment Successful
7660,9238,Mary Williams,5574,Gardening,Rake,Credit Card,86,950,2022-06-23 05:15,France,Nice,Target.com,70,N,My card was closed
7661,7786,Laurie Maxwell,7220,Clothing,Shoes,Credit Card,84,967,2022-06-23 05:15,South Korea,Incheon,Walmart.com,64,N,I didn't have enough
7662,4119,Erin Watts,2298,Gardening,Plants,Debit Card,23,552,2022-01-23 10:33,Brazil,Fortaleza,Target.com,53,Y,Payment Successful
7663,2424,Sherry Harrison,6506,Health,Tylenol,Mobile Payments,84,499,2022-01-23 10:33,United States,Philadelphia,Amazon.com,67,Y,Payment Successful
7664,8795,Mary Huber,3842,Technology,Tablet,Debit Card,95,868,2022-05-18 02:33,China,Beijing,Target.com,1,N,My card was closed
7665,1998,John Cox,7946,Gardening,Plants,Credit Card,24,39,2022-06-23 05:15,India,Bengaluru,Ebay.com,38,N,I didn't have enough
7666,7753,Joshua Evans,8518,Clothing,Dress,Debit Card,34,980,2022-05-18 02:33,France,Nice,Target.com,75,N,My card was closed
7667,1444,Cynthia Fleming,7356,Clothing,Dress,Credit Card,7,501,2022-06-23 05:15,France,Nantes,Walmart.com,1,N,My card was closed
7668,1905,Elizabeth Newman,144,Technology,PC,Debit Card,71,931,2022-01-23 10:33,Mexico,Puebla,Ebay.com,38,N,I entered my card info wrong by accident
7669,9767,Cynthia Fleming,8286,Technology,Wires,Debit Card,21,885,2022-01-23 10:33,Germany,Hamburg,Amazon.com,42,Y,Payment Successful
7670,2767,Matthew Santos,2052,Gardening,Rake,Credit Card,30,901,2022-04-07 9:30,France,Nice,Amazon.com,67,N,I entered my card info wrong by accident
7671,2459,Michael Brooks,10000,Home Appliances,Couch,Credit Card,64,867,2022-01-23 10:33,South Korea,Incheon,Target.com,36,N,My card was closed
7672,8674,Jessica Davis,2615,Technology,PC,Debit Card,49,909,2022-04-07 9:30,China,Tianjin,Alibaba.com,45,Y,Payment Successful
7673,8329,Daisy Galvan,7127,Gardening,Hoe,Mobile Payments,40,614,2022-05-18 02:33,Brazil,Sao Paulo,Ebay.com,60,N,My card was closed
7674,6817,Theresa Young,1578,Health,Tylenol,Debit Card,19,805,2022-04-07 9:30,Germany,Berlin,Amazon.com,47,N,My card was closed
7675,7183,Sherry Flores,8088,Technology,Undefined,Mobile Payments,77,29,2022-05-18 02:33,India,Chennai,Alibaba.com,67,Y,Payment Successful
7676,7569,Jenna Schultz,322,Home Appliances,Undefined,Credit Card,40,790,2022-05-18 02:33,Mexico,Ecatepec de Morelos,Walmart.com,64,N,My card was closed
7677,2591,Tina Perry,8047,Technology,Tablet,Credit Card,52,965,2022-06-23 05:15,India,Chennai,Amazon.com,54,Y,Payment Successful
7678,4246,Christina Pierce,1405,Health,Nyquill,Debit Card,99,388,2022-05-18 02:33,United States,San Jose,Amazon.com,71,N,I entered my card info wrong by accident
7679,7304,Shari Flores,469,Home Appliances,Couch,Mobile Payments,8,650,2022-01-23 10:33,United States,Washington,Alibaba.com,74,Y,Payment Successful
7680,1051,Christina Pierce,6048,Home Appliances,Table,Mobile Payments,9,436,2022-05-18 02:33,United States,Houston,Alibaba.com,83,N,I didn't have enough
7681,1726,Beth Wright,2055,Clothing,Shoes,Debit Card,29,210,2022-06-23 05:15,South Korea,Seoul,Ebay.com,14,Y,Payment Successful
7682,3003,Sherry Flores,7764,Gardening,Hoe,Credit Card,82,469,2022-04-07 9:30,Japan,Sapporo,Walmart.com,82,N,I entered my card info wrong by accident
7683,1961,Anna Wilson,4735,Gardening,Plants,Mobile Payments,84,42,2022-01-23 10:33,United States,Philadelphia,Target.com,32,N,I didn't have enough
7684,48,Charlene Martin,6054,Technology,PC,Debit Card,35,294,2022-01-23 10:33,Brazil,Brasilia,Ebay.com,37,N,I didn't have enough
7685,3692,Heather Thompson,7119,Technology,Undefined,Mobile Payments,38,816,2022-01-23 10:33,Germany,Koeln,Ebay.com,36,N,I entered my card info wrong by accident
7686,8259,Tyler Stephenson,2544,Gardening,Plants,Credit Card,47,226,2022-04-07 9:30,Germany,Koeln,Walmart.com,69,Y,Payment Successful
7687,8394,Ryan Pearson,9437,Home Appliances,Table,Mobile Payments,41,210,2022-04-07 9:30,United States,Chicago,Walmart.com,4,Y,Payment Successful
7688,6403,Crystal Tucker,4670,Home Appliances,Undefined,Mobile Payments,6,625,2022-04-07 9:30,United States,Washington,Alibaba.com,31,N,I entered my card info wrong by accident
7689,4437,James Nelson,9376,Health,Nyquill,Credit Card,19,658,2022-01-23 10:33,Germany,Frankfurt am Main,Walmart.com,87,N,I entered my card info wrong by accident
7690,2454,Leah Ochoa,784,Home Appliances,Bed,Debit Card,39,391,2022-01-23 10:33,United States,Chicago,Ebay.com,90,Y,Payment Successful
7691,7899,Ronald Gamble,312,Gardening,Rake,Debit Card,3,991,2022-01-23 10:33,Italy,Milan,Target.com,97,N,I didn't have enough
7692,4748,Matthew Santos,6017,Gardening,Plants,Credit Card,5,357,2022-05-18 02:33,Japan,Kyoto,Walmart.com,89,Y,Payment Successful
7693,1965,Henry Hoffman,538,Home Appliances,Bed,Mobile Payments,84,136,2022-05-18 02:33,United States,Chicago,Walmart.com,88,Y,Payment Successful
7694,4575,Daisy Galvan,7593,Clothing,Shirt,Debit Card,79,804,2022-05-18 02:33,Germany,Munich,Amazon.com,82,N,My card was closed
7695,5902,Brandon Lopez,1791,Health,Advil,Debit Card,26,893,2022-06-23 05:15,Germany,Munich,Ebay.com,15,Y,Payment Successful
7696,7537,James Cervantes,2802,Health,Advil,Credit Card,14,293,2022-05-18 02:33,Mexico,Puebla,Amazon.com,17,N,I didn't have enough
7697,6661,Ryan Pearson,7625,Gardening,Hoe,Credit Card,66,283,2022-05-18 02:33,Italy,Naples,Amazon.com,51,Y,Payment Successful
7698,5777,Krista Smith,2771,Gardening,Plants,Mobile Payments,77,905,2022-05-18 02:33,France,Nantes,Ebay.com,73,N,I entered my card info wrong by accident
7699,4385,Robin Burns,4688,Home Appliances,Couch,Mobile Payments,17,917,2022-05-18 02:33,India,Delhi,Alibaba.com,8,N,I didn't have enough
7700,6403,Brandon Holder,163,Gardening,Rake,Mobile Payments,30,990,2022-01-23 10:33,India,Bengaluru,Walmart.com,54,Y,Payment Successful
7701,2930,Maria Payne,758,Gardening,Rake,Mobile Payments,72,798,2022-06-23 05:15,Brazil,Brasilia,Walmart.com,32,N,I didn't have enough
7702,514,Mary Huber,9211,Home Appliances,Couch,Debit Card,44,267,2022-06-23 05:15,Germany,Hamburg,Walmart.com,17,N,I didn't have enough
7703,868,Hunter Gonzalez,2706,Technology,PC,Credit Card,2,626,2022-01-23 10:33,Japan,Tokyo,Ebay.com,54,Y,Payment Successful
7704,8194,Erin Watts,9058,Home Appliances,Couch,Credit Card,8,512,2022-06-23 05:15,United States,Washington,Ebay.com,2,Y,Payment Successful
7705,2230,Krista Smith,8938,Home Appliances,Bed,Mobile Payments,2,63,2022-01-23 10:33,India,Chennai,Amazon.com,57,N,I didn't have enough
7706,7806,Martin Alvarez,8497,Clothing,Dress,Credit Card,53,833,2022-05-18 02:33,France,Toulouse,Amazon.com,55,N,I entered my card info wrong by accident
7707,6181,Carolyn Hood,5373,Technology,Undefined,Debit Card,19,298,2022-06-23 05:15,China,Shanghai,Ebay.com,25,Y,Payment Successful
7708,3857,Kevin Mendoza,4102,Home Appliances,Bed,Mobile Payments,49,322,2022-05-18 02:33,India,Bengaluru,Ebay.com,11,Y,Payment Successful
7709,5379,Laurie Maxwell,4703,Technology,Wires,Mobile Payments,29,381,2022-06-23 05:15,United States,New York City,Amazon.com,21,N,I entered my card info wrong by accident
7710,8080,Bryan Salazar,7170,Home Appliances,Undefined,Mobile Payments,94,521,2022-01-23 10:33,France,Toulouse,Walmart.com,53,N,My card was closed
7711,6866,Melissa Hamilton,6301,Home Appliances,Undefined,Debit Card,26,505,2022-04-07 9:30,Italy,Milan,Ebay.com,86,Y,Payment Successful
7712,4650,Eric Hernandez,15,Clothing,Dress,Debit Card,41,740,2022-04-07 9:30,Mexico,Puebla,Amazon.com,48,Y,Payment Successful
7713,3467,Roberto King,2150,Clothing,Shirt,Debit Card,56,536,2022-04-07 9:30,China,Guangzhou,Amazon.com,44,N,I didn't have enough
7714,7624,Juan Armstrong,7419,Gardening,Rake,Mobile Payments,70,459,2022-01-23 10:33,United States,Undefined,Walmart.com,12,Y,Payment Successful
7715,7223,Jennifer Allen,6309,Technology,PC,Mobile Payments,17,839,2022-06-23 05:15,Germany,Berlin,Ebay.com,32,N,I didn't have enough
7716,8121,April Neal,7815,Health,Advil,Mobile Payments,59,55,2022-05-18 02:33,Japan,Tokyo,Amazon.com,86,Y,Payment Successful
7717,1571,Taylor Thomas,7420,Home Appliances,Couch,Debit Card,98,755,2022-05-18 02:33,United States,Chicago,Ebay.com,17,N,I didn't have enough
7718,1375,Daisy Galvan,8801,Gardening,Plants,Credit Card,74,643,2022-06-23 05:15,Italy,Rome,Target.com,48,Y,Payment Successful
7719,2609,Ryan Pearson,1117,Gardening,Rake,Debit Card,32,868,2022-05-18 02:33,France,Toulouse,Ebay.com,76,N,I didn't have enough
7720,2385,Emily Bowman,4870,Technology,PC,Mobile Payments,71,195,2022-04-07 9:30,South Korea,Incheon,Target.com,6,N,I didn't have enough
7721,265,Emily Bowman,6035,Technology,PC,Credit Card,5,674,2022-05-18 02:33,France,Nantes,Alibaba.com,22,Y,Payment Successful
7722,82,Theresa Young,3271,Health,Tylenol,Debit Card,46,880,2022-04-07 9:30,Mexico,Iztapalapa,Target.com,42,N,I entered my card info wrong by accident
7723,4580,Luis Hayes,2508,Clothing,Shoes,Debit Card,42,284,2022-01-23 10:33,India,Bengaluru,Ebay.com,80,N,My card was closed
7724,6054,Tyler Stephenson,2925,Gardening,Hoe,Credit Card,6,574,2022-04-07 9:30,Italy,Rome,Ebay.com,31,N,I entered my card info wrong by accident
7725,8568,Warren Boyle,8177,Clothing,Shoes,Credit Card,56,657,2022-04-07 9:30,India,Chennai,Walmart.com,51,Y,Payment Successful
7726,8961,Karen Hall,7155,Gardening,Rake,Mobile Payments,27,357,2022-06-23 05:15,United States,Houston,Alibaba.com,12,Y,Payment Successful
7727,2,Jessica King,521,Clothing,Shirt,Credit Card,72,928,2022-05-18 02:33,Italy,Rome,Alibaba.com,11,Y,Payment Successful
7728,1941,Michelle Malone,9796,Technology,Wires,Credit Card,60,869,2022-06-23 05:15,United States,Philadelphia,Target.com,43,Y,Payment Successful
7729,7903,Tyler Porter,1959,Gardening,Hoe,Credit Card,92,234,2022-04-07 9:30,Germany,Koeln,Target.com,100,Y,Payment Successful
7730,8652,Anna Wilson,854,Technology,PC,Debit Card,16,552,2022-05-18 02:33,Brazil,Fortaleza,Ebay.com,35,Y,Payment Successful
7731,7870,Elizabeth Newman,7366,Technology,Wires,Debit Card,43,653,2022-06-23 05:15,China,Beijing,Target.com,26,Y,Payment Successful
7732,9722,Joe Weaver,6340,Clothing,Shoes,Credit Card,95,504,2022-04-07 9:30,Germany,Frankfurt am Main,Walmart.com,64,Y,Payment Successful
7733,4855,Erin Watts,5564,Health,Advil,Credit Card,19,800,2022-05-18 02:33,Italy,Milan,Alibaba.com,96,Y,Payment Successful
7734,7259,Benjamin Mercado,9248,Technology,PC,Credit Card,37,874,2022-04-07 9:30,United States,San Jose,Alibaba.com,60,Y,Payment Successful
7735,1788,Joe Weaver,3273,Health,Advil,Debit Card,6,141,2022-01-23 10:33,United States,San Francisco,Walmart.com,47,N,I entered my card info wrong by accident
7736,2133,Russell Chavez,5986,Clothing,Shirt,Credit Card,91,171,2022-04-07 9:30,China,Tianjin,Ebay.com,89,N,My card was closed
7737,6600,Tamara Wilson,8207,Technology,Wires,Mobile Payments,10,741,2022-06-23 05:15,Japan,Osaka,Target.com,75,Y,Payment Successful
7738,4751,Alex Rodgers,9102,Home Appliances,Undefined,Credit Card,21,670,2022-01-23 10:33,South Korea,Seoul,Target.com,87,Y,Payment Successful
7739,1500,Christina George,4139,Gardening,Hoe,Mobile Payments,5,723,2022-05-18 02:33,France,Nantes,Alibaba.com,36,Y,Payment Successful
7740,3579,Leah Ochoa,5515,Gardening,Plants,Credit Card,12,724,2022-01-23 10:33,France,Nice,Ebay.com,31,Y,Payment Successful
7741,1619,Evan Munoz,410,Technology,Undefined,Debit Card,46,214,2022-01-23 10:33,Japan,Tokyo,Target.com,58,Y,Payment Successful
7742,4292,Katrina Lynn,7199,Home Appliances,Undefined,Mobile Payments,21,743,2022-06-23 05:15,Brazil,Fortaleza,Walmart.com,11,Y,Payment Successful
7743,5444,Henry Hoffman,6795,Home Appliances,Couch,Debit Card,100,974,2022-04-07 9:30,Japan,Sapporo,Target.com,6,Y,Payment Successful
7744,2224,Laurie Maxwell,7954,Health,Tylenol,Mobile Payments,88,241,2022-04-07 9:30,Italy,Naples,Walmart.com,5,Y,Payment Successful
7745,4563,Mary Williams,3020,Health,Advil,Credit Card,97,811,2022-04-07 9:30,China,Shanghai,Amazon.com,71,Y,Payment Successful
7746,5805,Beth Wright,7907,Home Appliances,Undefined,Credit Card,15,976,2022-05-18 02:33,India,Kolkata,Walmart.com,59,Y,Payment Successful
7747,4459,Holly Rodriguez,4593,Technology,Undefined,Mobile Payments,96,656,2022-01-23 10:33,Germany,Hamburg,Alibaba.com,17,N,I entered my card info wrong by accident
7748,2581,Juan Armstrong,1857,Gardening,Plants,Mobile Payments,5,139,2022-06-23 05:15,China,Beijing,Alibaba.com,91,Y,Payment Successful
7749,8985,Roberto King,3430,Gardening,Plants,Debit Card,66,336,2022-04-07 9:30,China,Shanghai,Ebay.com,85,N,I entered my card info wrong by accident
7750,5939,Russell Chavez,5762,Home Appliances,Bed,Credit Card,6,134,2022-06-23 05:15,Japan,Tokyo,Ebay.com,22,Y,Payment Successful
7751,1471,Shari Flores,7345,Clothing,Shirt,Debit Card,37,498,2022-05-18 02:33,Germany,Frankfurt am Main,Target.com,92,N,I entered my card info wrong by accident
7752,2297,Taylor Thomas,1496,Home Appliances,Undefined,Credit Card,16,667,2022-06-23 05:15,Italy,Naples,Ebay.com,6,Y,Payment Successful
7753,5740,John Small,2395,Health,Tylenol,Debit Card,73,677,2022-04-07 9:30,United States,Undefined,Alibaba.com,9,N,I didn't have enough
7754,2403,Benjamin Mercado,1803,Home Appliances,Couch,Credit Card,55,769,2022-01-23 10:33,India,Mumbai,Alibaba.com,75,Y,Payment Successful
7755,4128,Krista Smith,1100,Health,Advil,Credit Card,20,947,2022-01-23 10:33,Italy,Turin,Walmart.com,40,Y,Payment Successful
7756,925,Tina Perry,6494,Clothing,Dress,Debit Card,23,653,2022-04-07 9:30,China,Shanghai,Walmart.com,18,Y,Payment Successful
